from	to
21044127	26051676
21136403	26051676
22037129	26051676
22509548	26051676
26459660	26051676
46589764	26051676
46719826	26051676
47632905	26051676
3365	26091643
7827602	26091643
21795901	26091643
14389132	26121456
17611447	26121456
18693598	26121456
19473742	26121456
20732463	26121456
20958510	26121456
21631487	26121456
21707592	26121456
23255247	26121456
34927577	26121456
12144232	26212597
14389132	26212597
18244206	26212597
18693598	26212597
18791763	26212597
20958510	26212597
21631487	26212597
24280515	26212597
4923811	26248258
11102352	26248258
12144232	26248258
14132503	26248258
14389132	26248258
14720411	26248258
15207668	26248258
15612282	26248258
16887628	26248258
16890518	26248258
17387589	26248258
17611447	26248258
17777458	26248258
17800397	26248258
18100454	26248258
18403114	26248258
18693598	26248258
18791763	26248258
20405322	26248258
20732463	26248258
20859704	26248258
20958510	26248258
20963802	26248258
21286108	26248258
21631487	26248258
22217443	26248258
22254371	26248258
22509548	26248258
22528832	26248258
25910039	26248258
26430264	26248258
26918145	26248258
27897429	26248258
28263009	26248258
31175661	26248258
32497478	26248258
33972168	26248258
34927577	26248258
36837132	26248258
41683723	26248258
55914930	26248258
10168082	26287157
15749725	26287157
16674443	26287157
16689723	26287157
33972168	26287157
15207668	26287372
20250020	26287372
10168082	26298125
14730894	26298125
19367142	26298125
26749459	26298125
33972168	26298125
5145071	26303188
10376152	26303188
15650882	26303188
16492765	26303188
17627001	26303188
17778413	26303188
18204604	26303188
18664838	26303188
20732463	26303188
20958510	26303188
21044127	26303188
21541548	26303188
21627881	26303188
21631487	26303188
21707592	26303188
22217443	26303188
23255247	26303188
23673239	26303188
24634910	26303188
25882617	26303188
26430264	26303188
27897429	26303188
29350302	26303188
31175661	26303188
35132974	26303188
56167383	26303188
14819061	26304690
25337963	26304690
980611	26379293
3819931	26379293
6685382	26379293
7036002	26379293
7334712	26379293
8431652	26379293
10085872	26379293
14266637	26379293
14270329	26379293
14347931	26379293
14465607	26379293
15201891	26379293
15292813	26379293
15368940	26379293
15488949	26379293
15774048	26379293
15784302	26379293
15959560	26379293
15976988	26379293
16021608	26379293
16082787	26379293
16122121	26379293
16674443	26379293
16831827	26379293
16837019	26379293
17014037	26379293
17043155	26379293
17150022	26379293
17388022	26379293
17845639	26379293
17905825	26379293
18862302	26379293
19834459	26379293
20269254	26379293
20421430	26379293
20981234	26379293
21356559	26379293
21406120	26379293
21533462	26379293
21541548	26379293
21567649	26379293
21717987	26379293
21917063	26379293
22831555	26379293
23255247	26379293
24187243	26379293
24795477	26379293
25672636	26379293
26670829	26379293
27156793	26379293
31291086	26379293
32927258	26379293
47762195	26379293
18019121	26386045
40297420	26386045
1653161	26430264
2608911	26430264
4923811	26430264
6750202	26430264
6980622	26430264
7039122	26430264
7359842	26430264
7665662	26430264
7712832	26430264
7730052	26430264
8234132	26430264
9295212	26430264
9376622	26430264
10168082	26430264
10733062	26430264
11102352	26430264
11256622	26430264
12144232	26430264
12591732	26430264
12896172	26430264
14132503	26430264
14389132	26430264
14465607	26430264
14720411	26430264
14725237	26430264
14915146	26430264
14998257	26430264
15046662	26430264
15097698	26430264
15428227	26430264
15450996	26430264
15650882	26430264
15707714	26430264
15711730	26430264
15729622	26430264
15850830	26430264
15950463	26430264
15959560	26430264
16147260	26430264
16168407	26430264
16191083	26430264
16248413	26430264
16274815	26430264
16345959	26430264
16601460	26430264
16672662	26430264
16887628	26430264
17058879	26430264
17233536	26430264
17387589	26430264
17461226	26430264
17586312	26430264
17627001	26430264
17778413	26430264
17791736	26430264
17800397	26430264
17914772	26430264
17928925	26430264
17965110	26430264
17989541	26430264
18037344	26430264
18108950	26430264
18170310	26430264
18176907	26430264
18204604	26430264
18319515	26430264
18385910	26430264
18403114	26430264
18456220	26430264
18461227	26430264
18664838	26430264
18693598	26430264
18713667	26430264
18791763	26430264
18793546	26430264
18925783	26430264
19325222	26430264
19367142	26430264
19408986	26430264
19473742	26430264
19679854	26430264
19739126	26430264
20004153	26430264
20016443	26430264
20250020	26430264
20686232	26430264
20719333	26430264
20732463	26430264
20869267	26430264
20958510	26430264
21044127	26430264
21046753	26430264
21136403	26430264
21286108	26430264
21417832	26430264
21486588	26430264
21541548	26430264
21627881	26430264
21631487	26430264
21635070	26430264
21664279	26430264
21707592	26430264
21836510	26430264
21857709	26430264
22037129	26430264
22217443	26430264
22243973	26430264
22528832	26430264
22643800	26430264
23203636	26430264
23216903	26430264
23255247	26430264
23271088	26430264
23580800	26430264
23673239	26430264
23696410	26430264
24280515	26430264
25630018	26430264
25910039	26430264
26248258	26430264
26303188	26430264
26459660	26430264
26714962	26430264
26918145	26430264
27502479	26430264
27783848	26430264
27897429	26430264
28162811	26430264
28263009	26430264
29120250	26430264
29350302	26430264
29716801	26430264
31033636	26430264
32927258	26430264
33972168	26430264
34058536	26430264
34698840	26430264
34927577	26430264
34993057	26430264
35132974	26430264
35573790	26430264
36539277	26430264
36741409	26430264
36837132	26430264
37248934	26430264
37760670	26430264
40297420	26430264
40471894	26430264
43632419	26430264
46719826	26430264
47775464	26430264
48047188	26430264
49778220	26430264
50029551	26430264
56167383	26430264
1653161	26459660
4923811	26459660
5357812	26459660
8542882	26459660
10168082	26459660
11102352	26459660
11256622	26459660
12144232	26459660
14132503	26459660
14465607	26459660
14720411	26459660
14730894	26459660
15428227	26459660
15450996	26459660
15650882	26459660
16345959	26459660
16349648	26459660
16491845	26459660
16672662	26459660
16887628	26459660
17058879	26459660
17387589	26459660
17461226	26459660
17627001	26459660
17934084	26459660
17976923	26459660
18100454	26459660
18108950	26459660
18170310	26459660
18319515	26459660
18385910	26459660
18403114	26459660
18461227	26459660
18693598	26459660
18791763	26459660
19325222	26459660
19473742	26459660
19658173	26459660
19679854	26459660
19739126	26459660
20097342	26459660
20719333	26459660
20732463	26459660
20958510	26459660
20963802	26459660
21044127	26459660
21541548	26459660
21631487	26459660
21707592	26459660
21857709	26459660
22217443	26459660
22528832	26459660
23271088	26459660
23696410	26459660
25882617	26459660
25910039	26459660
26430264	26459660
26714962	26459660
27502479	26459660
27676828	26459660
27897429	26459660
28176898	26459660
29350302	26459660
29716801	26459660
31033636	26459660
31175661	26459660
32927258	26459660
33972168	26459660
34698840	26459660
34927577	26459660
36539277	26459660
14344823	26472440
15207668	26472440
17387589	26472440
18019121	26472440
18791763	26472440
5469742	26533227
5484532	26533227
8512722	26533227
11246242	26533227
12788332	26533227
13067732	26533227
14728168	26533227
15166261	26533227
15302379	26533227
15394954	26533227
15428227	26533227
15458694	26533227
15707714	26533227
15711730	26533227
15749725	26533227
16054602	26533227
16072058	26533227
16313934	26533227
16681146	26533227
17791736	26533227
17924677	26533227
17965110	26533227
18037344	26533227
18170310	26533227
18566907	26533227
18909534	26533227
19294693	26533227
19739126	26533227
20686232	26533227
20958510	26533227
21136403	26533227
21980816	26533227
23861321	26533227
23978460	26533227
25922006	26533227
26657119	26533227
27676828	26533227
27741612	26533227
28176898	26533227
38886935	26533227
40553282	26533227
40938614	26533227
41598349	26533227
47632905	26533227
48734531	26533227
50029551	26533227
50729420	26533227
60180942	26533227
39375286	26582786
10450	26642006
645043	26642006
798122	26642006
813286	26642006
820694	26642006
980611	26642006
1759131	26642006
3278961	26642006
4119741	26642006
5299452	26642006
5442642	26642006
7359842	26642006
8431652	26642006
11849832	26642006
12372812	26642006
14027452	26642006
14239976	26642006
14272120	26642006
14327577	26642006
14355388	26642006
14377872	26642006
14455321	26642006
14529929	26642006
14648201	26642006
14706239	26642006
14737299	26642006
14759966	26642006
14819061	26642006
14869994	26642006
14936606	26642006
15146870	26642006
15175095	26642006
15179645	26642006
15359014	26642006
15377249	26642006
15458694	26642006
15473574	26642006
15488949	26642006
15743485	26642006
15762819	26642006
15941955	26642006
15986207	26642006
16021608	26642006
16054602	26642006
16122121	26642006
16146117	26642006
16157855	26642006
16209123	26642006
16279527	26642006
16305494	26642006
16348134	26642006
16431039	26642006
16514451	26642006
16664681	26642006
16671841	26642006
16672662	26642006
16989130	26642006
17058879	26642006
17079583	26642006
17223014	26642006
17233536	26642006
17489079	26642006
17567533	26642006
17627001	26642006
17629004	26642006
17890291	26642006
17905825	26642006
17920055	26642006
17957392	26642006
18065383	26642006
18220818	26642006
18456220	26642006
18736833	26642006
19496008	26642006
19500327	26642006
19556791	26642006
19613942	26642006
19745574	26642006
20113618	26642006
20118774	26642006
20421430	26642006
20693865	26642006
20720536	26642006
20818214	26642006
21567649	26642006
21664279	26642006
21697217	26642006
21717987	26642006
21879831	26642006
21965285	26642006
21965752	26642006
22032397	26642006
22572822	26642006
22582603	26642006
22831555	26642006
23673239	26642006
24018771	26642006
24187243	26642006
24795477	26642006
25542877	26642006
25672636	26642006
26304690	26642006
26657119	26642006
27741612	26642006
27897429	26642006
28188857	26642006
28212516	26642006
28931687	26642006
31271968	26642006
32668095	26642006
35132974	26642006
35390301	26642006
38021361	26642006
40566291	26642006
40891843	26642006
41010575	26642006
44532818	26642006
46213956	26642006
46985065	26642006
47762195	26642006
47839770	26642006
50427352	26642006
52180914	26642006
54257746	26642006
58022196	26642006
3365	26657119
8633	26657119
775142	26657119
1106501	26657119
3237221	26657119
5299452	26657119
7488952	26657119
13493302	26657119
13593692	26657119
14173840	26657119
14389132	26657119
15174710	26657119
15359014	26657119
15458694	26657119
15750214	26657119
15770843	26657119
15774048	26657119
15919864	26657119
15986207	26657119
16002804	26657119
16157855	26657119
16500945	26657119
16503569	26657119
16545692	26657119
16581824	26657119
16674443	26657119
17976923	26657119
18401107	26657119
18407451	26657119
18548184	26657119
18634085	26657119
18791763	26657119
19468168	26657119
20720536	26657119
21160888	26657119
21631487	26657119
22066415	26657119
22069212	26657119
22509548	26657119
23861321	26657119
25672636	26657119
25896141	26657119
27642995	26657119
28682751	26657119
32138043	26657119
32191750	26657119
37049965	26657119
37089229	26657119
40602923	26657119
43759973	26657119
47632905	26657119
58608436	26657119
7334712	26670829
7619982	26670829
10085872	26670829
14270329	26670829
15182798	26670829
15201891	26670829
15368940	26670829
15458694	26670829
15770843	26670829
15959560	26670829
16082787	26670829
16122121	26670829
16190045	26670829
16209123	26670829
16366143	26670829
16500945	26670829
16674443	26670829
17014037	26670829
17043155	26670829
17088305	26670829
17094311	26670829
17141349	26670829
17150022	26670829
17151093	26670829
17232340	26670829
17845639	26670829
18407451	26670829
18548184	26670829
18634085	26670829
19128897	26670829
20592516	26670829
20981234	26670829
21879831	26670829
22066415	26670829
22831555	26670829
24795477	26670829
26379293	26670829
27156793	26670829
27512951	26670829
31291086	26670829
34993057	26670829
37049965	26670829
37089229	26670829
43759973	26670829
47762195	26670829
5145071	26714962
10168082	26714962
11102352	26714962
11256622	26714962
12896172	26714962
14132503	26714962
14389132	26714962
14465607	26714962
14720411	26714962
14725237	26714962
14730894	26714962
14915146	26714962
14998257	26714962
15650882	26714962
15698824	26714962
15707714	26714962
15729622	26714962
15756944	26714962
15784302	26714962
15850830	26714962
15950463	26714962
16147260	26714962
16274815	26714962
16305494	26714962
16345959	26714962
16491845	26714962
16601460	26714962
16672662	26714962
16875531	26714962
17233536	26714962
17416221	26714962
17461226	26714962
17518344	26714962
17611447	26714962
17627001	26714962
17777458	26714962
17778413	26714962
17800397	26714962
17903209	26714962
17971455	26714962
18019121	26714962
18037344	26714962
18100454	26714962
18319515	26714962
18403114	26714962
18461227	26714962
18964129	26714962
19197093	26714962
19325222	26714962
19679854	26714962
19834459	26714962
20113397	26714962
20144541	26714962
20250020	26714962
20405322	26714962
20686232	26714962
20732463	26714962
20939349	26714962
20958510	26714962
20963802	26714962
21044127	26714962
21417832	26714962
21486588	26714962
21627881	26714962
21631487	26714962
21635070	26714962
21664279	26714962
21707592	26714962
21857709	26714962
21893213	26714962
21917063	26714962
22217443	26714962
22243973	26714962
22528832	26714962
22643800	26714962
23255247	26714962
23271088	26714962
23696410	26714962
24733117	26714962
25630018	26714962
25882617	26714962
26430264	26714962
26459660	26714962
26918145	26714962
27502479	26714962
27759798	26714962
27783848	26714962
27897429	26714962
28162811	26714962
29120250	26714962
29350302	26714962
31057963	26714962
31175661	26714962
32497478	26714962
32927258	26714962
33972168	26714962
